CustomerID,TransactionID,Date,Description,Merchant,Amount,Balance,SubscriptionFlag,Transaction_Type,Frequency,Next_Expected_Date
C126,T24904,2025-04-15,payment to swiggy,swiggy,-1577,12082,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C37,T7255,2025-04-16,payment to swiggy,swiggy,-783,81350,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C212,T41824,2025-04-17,payment to swiggy,swiggy,-874,186745,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C484,T95544,2025-04-18,payment to swiggy,swiggy,-1818,15789,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C356,T70324,2025-04-19,payment to swiggy,swiggy,-1255,26498,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C426,T84172,2025-04-20,payment to swiggy,swiggy,-1493,35225,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C442,T87368,2025-04-21,payment to swiggy,swiggy,-584,101014,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C247,T48732,2025-04-22,payment to swiggy,swiggy,-1110,66841,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C141,T27920,2025-04-23,payment to swiggy,swiggy,-1048,13408,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C225,T44398,2025-04-24,payment to swiggy,swiggy,-250,182,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C46,T9053,2025-04-25,payment to swiggy,swiggy,-930,110568,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C415,T82018,2025-04-26,payment to swiggy,swiggy,-1037,616,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C96,T18995,2025-04-27,payment to swiggy,swiggy,-905,116,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C8,T1518,2025-04-28,payment to swiggy,swiggy,-382,94,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C146,T28893,2025-04-29,payment to swiggy,swiggy,-875,62367,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C85,T16791,2025-04-30,payment to swiggy,swiggy,-868,123,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C184,T36379,2025-05-01,payment to swiggy,swiggy,-391,70791,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C186,T36750,2025-05-02,payment to swiggy,swiggy,-1543,49880,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C240,T47398,2025-05-03,payment to swiggy,swiggy,-1361,81351,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C212,T41849,2025-05-04,payment to swiggy,swiggy,-1045,165441,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C111,T21974,2025-05-05,payment to swiggy,swiggy,-472,49393,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C125,T24733,2025-05-06,payment to swiggy,swiggy,-526,6631,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C15,T2946,2025-05-07,payment to swiggy,swiggy,-284,115793,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C302,T59609,2025-05-08,payment to swiggy,swiggy,-930,12187,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C164,T32497,2025-05-09,payment to swiggy,swiggy,-1225,65751,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C200,T39545,2025-05-10,payment to swiggy,swiggy,-137,167,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C42,T8305,2025-05-11,payment to swiggy,swiggy,-1514,61968,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C63,T12473,2025-05-12,payment to swiggy,swiggy,-1152,66331,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C341,T67361,2025-05-13,payment to swiggy,swiggy,-1524,83386,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C162,T32101,2025-05-14,payment to swiggy,swiggy,-776,22973,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C438,T86588,2025-05-15,payment to swiggy,swiggy,-205,89718,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C16,T3166,2025-05-16,payment to swiggy,swiggy,-185,36419,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C69,T13699,2025-05-17,payment to swiggy,swiggy,-220,148511,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C248,T48945,2025-05-18,payment to swiggy,swiggy,-1283,15284,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C445,T88008,2025-05-19,payment to swiggy,swiggy,-647,65193,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C362,T71604,2025-05-20,payment to swiggy,swiggy,-1356,59174,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C49,T9670,2025-05-21,payment to swiggy,swiggy,-1438,67201,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C43,T8500,2025-05-22,payment to swiggy,swiggy,-1683,112264,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C340,T67168,2025-05-23,payment to swiggy,swiggy,-560,256,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C363,T71797,2025-05-24,payment to swiggy,swiggy,-1363,49557,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C426,T84219,2025-05-25,payment to swiggy,swiggy,-171,36569,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C474,T93698,2025-05-26,payment to swiggy,swiggy,-1277,77058,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C118,T23350,2025-05-27,payment to swiggy,swiggy,-1721,195339,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C330,T65156,2025-05-28,payment to swiggy,swiggy,-752,255071,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C141,T27956,2025-05-29,payment to swiggy,swiggy,-125,57470,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C145,T28745,2025-05-30,payment to swiggy,swiggy,-1682,50366,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C172,T34103,2025-05-31,payment to swiggy,swiggy,-1017,76315,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C26,T5139,2025-06-01,payment to swiggy,swiggy,-1445,48676,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C165,T32720,2025-06-02,payment to swiggy,swiggy,-1910,129701,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C434,T85811,2025-06-03,payment to swiggy,swiggy,-609,54228,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C275,T54309,2025-06-04,payment to swiggy,swiggy,-1532,35295,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C379,T74985,2025-06-05,payment to swiggy,swiggy,-1301,277971,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C260,T51321,2025-06-06,payment to swiggy,swiggy,-203,50718,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C277,T54697,2025-06-07,payment to swiggy,swiggy,-1763,38916,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C113,T22416,2025-06-08,payment to swiggy,swiggy,-206,45260,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C288,T56849,2025-06-09,payment to swiggy,swiggy,-105,1148,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C409,T80846,2025-06-10,payment to swiggy,swiggy,-1668,57673,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C35,T6927,2025-06-11,payment to swiggy,swiggy,-1017,74903,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C350,T69195,2025-06-12,payment to swiggy,swiggy,-1892,121804,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C102,T20222,2025-06-13,payment to swiggy,swiggy,-1388,101658,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C315,T62172,2025-06-14,payment to swiggy,swiggy,-1700,83703,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C288,T56858,2025-06-15,payment to swiggy,swiggy,-757,183,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C82,T16226,2025-06-16,payment to swiggy,swiggy,-1338,44798,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C368,T72844,2025-06-17,payment to swiggy,swiggy,-1602,306,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C457,T90405,2025-06-18,payment to swiggy,swiggy,-1559,36995,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C262,T51733,2025-06-19,payment to swiggy,swiggy,-1912,11015,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C6,T1169,2025-06-20,payment to swiggy,swiggy,-247,53742,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C210,T41526,2025-06-21,payment to swiggy,swiggy,-954,25725,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C479,T94685,2025-06-22,payment to swiggy,swiggy,-1530,115734,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C429,T84847,2025-06-23,payment to swiggy,swiggy,-270,15129,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C294,T58053,2025-06-24,payment to swiggy,swiggy,-699,30284,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C319,T62980,2025-06-25,payment to swiggy,swiggy,-1716,163417,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C324,T63997,2025-06-26,payment to swiggy,swiggy,-1946,146012,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C370,T73239,2025-06-27,payment to swiggy,swiggy,-612,1027,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C140,T27794,2025-06-28,payment to swiggy,swiggy,-1292,48675,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C256,T50571,2025-06-29,payment to swiggy,swiggy,-947,153,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C240,T47261,2025-01-01,payment to uber,uber,-1200,6254,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C21,T3996,2025-01-02,payment to uber,uber,-1129,12953,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C426,T84058,2025-01-03,payment to uber,uber,-1262,58096,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C203,T39969,2025-01-04,payment to uber,uber,-1279,13683,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C427,T84268,2025-01-05,payment to uber,uber,-1318,26845,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C460,T90832,2025-01-06,payment to uber,uber,-1382,7151,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C211,T41539,2025-01-07,payment to uber,uber,-1780,11617,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C281,T55312,2025-01-08,payment to uber,uber,-1990,43449,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C50,T9720,2025-01-09,payment to uber,uber,-646,159,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C11,T2013,2025-01-10,payment to uber,uber,-374,32640,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C118,T23211,2025-01-11,payment to uber,uber,-1345,8726,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C430,T84860,2025-01-12,payment to uber,uber,-512,3,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C103,T20257,2025-01-13,payment to uber,uber,-1516,4392,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C72,T14151,2025-01-14,payment to uber,uber,-347,22847,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C181,T35715,2025-01-15,payment to uber,uber,-478,37345,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C193,T38024,2025-01-16,payment to uber,uber,-679,134,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C28,T5398,2025-01-17,payment to uber,uber,-1970,41672,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C344,T67813,2025-01-18,payment to uber,uber,-1868,58492,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C300,T59073,2025-01-19,payment to uber,uber,-1917,33427,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C264,T51962,2025-01-20,payment to uber,uber,-1744,554,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C162,T31987,2025-01-21,payment to uber,uber,-1517,37842,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C68,T13370,2025-01-22,payment to uber,uber,-761,75,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C371,T73266,2025-01-23,payment to uber,uber,-751,203,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C81,T15886,2025-01-24,payment to uber,uber,-1532,34525,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C460,T90855,2025-01-25,payment to uber,uber,-1432,210,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C270,T53198,2025-01-26,payment to uber,uber,-772,7,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C394,T77764,2025-01-27,payment to uber,uber,-1734,6727,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C326,T64238,2025-01-28,payment to uber,uber,-1994,26378,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C485,T95654,2025-01-29,payment to uber,uber,-1506,12441,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C165,T32566,2025-01-30,payment to uber,uber,-156,32593,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C53,T10335,2025-01-31,payment to uber,uber,-185,123,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C487,T96050,2025-02-01,payment to uber,uber,-1396,22285,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C377,T74453,2025-02-02,payment to uber,uber,-934,19052,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C23,T4423,2025-02-03,payment to uber,uber,-1078,65944,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C144,T28427,2025-02-04,payment to uber,uber,-199,59149,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C387,T76380,2025-02-05,payment to uber,uber,-805,10128,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C202,T39815,2025-02-06,payment to uber,uber,-145,53813,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C435,T85878,2025-02-07,payment to uber,uber,-306,16402,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C272,T53597,2025-02-08,payment to uber,uber,-789,76127,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C458,T90471,2025-02-09,payment to uber,uber,-480,7336,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C307,T60454,2025-02-10,payment to uber,uber,-1531,11130,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C350,T69061,2025-02-11,payment to uber,uber,-202,59255,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C195,T38442,2025-02-12,payment to uber,uber,-943,102528,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C443,T87502,2025-02-13,payment to uber,uber,-148,8319,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C231,T45493,2025-02-14,payment to uber,uber,-496,14141,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C413,T81521,2025-02-15,payment to uber,uber,-1914,4,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C54,T10573,2025-02-16,payment to uber,uber,-1558,45822,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C395,T77991,2025-02-17,payment to uber,uber,-1786,68267,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C335,T66051,2025-02-18,payment to uber,uber,-1647,23516,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C58,T11383,2025-02-19,payment to uber,uber,-864,19283,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C58,T11384,2025-02-20,payment to uber,uber,-1923,17360,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C84,T16506,2025-02-21,payment to uber,uber,-327,24390,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C196,T38662,2025-02-22,payment to uber,uber,-1553,17415,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C69,T13594,2025-02-23,payment to uber,uber,-335,103034,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C400,T79007,2025-02-24,payment to uber,uber,-1123,23609,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C40,T7820,2025-02-25,payment to uber,uber,-459,81,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C366,T72300,2025-02-26,payment to uber,uber,-170,61817,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C322,T63466,2025-02-27,payment to uber,uber,-223,18,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C312,T61447,2025-02-28,payment to uber,uber,-1415,110815,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C91,T17935,2025-03-01,payment to uber,uber,-1183,82,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C30,T5837,2025-03-02,payment to uber,uber,-988,46640,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C366,T72309,2025-03-03,payment to uber,uber,-297,86993,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C322,T63472,2025-03-04,payment to uber,uber,-595,18,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C5,T855,2025-03-05,payment to uber,uber,-967,61156,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C13,T2483,2025-03-06,payment to uber,uber,-803,8302,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C418,T82578,2025-03-07,payment to uber,uber,-829,34927,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C332,T65467,2025-03-08,payment to uber,uber,-753,30487,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C221,T43556,2025-03-09,payment to uber,uber,-607,28,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C445,T87928,2025-03-10,payment to uber,uber,-919,11,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C177,T34996,2025-03-11,payment to uber,uber,-1441,65,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C442,T87314,2025-03-12,payment to uber,uber,-355,87156,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C471,T93021,2025-03-13,payment to uber,uber,-428,63708,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C324,T63873,2025-03-14,payment to uber,uber,-608,105350,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C30,T5851,2025-03-15,payment to uber,uber,-540,72255,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C136,T26878,2025-03-16,payment to uber,uber,-363,113140,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C56,T11021,2025-03-17,payment to uber,uber,-1147,44234,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C498,T98204,2025-03-18,payment to uber,uber,-126,79344,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C177,T35005,2025-03-19,payment to uber,uber,-383,65,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C192,T37900,2025-03-20,payment to uber,uber,-177,141952,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C402,T79401,2025-03-21,payment to uber,uber,-799,30616,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C14,T2698,2025-03-22,payment to uber,uber,-610,57933,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C12,T2282,2025-03-23,payment to uber,uber,-1086,184,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C209,T41264,2025-03-24,payment to uber,uber,-1848,62985,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
C219,T43159,2025-03-25,payment to uber,uber,-1689,232,0,Non-Subscription,Irregular,2025-06-30 00:00:00.000000000
